user_id,course_id,course_join_time,learn_process,price
用户4807,课程132,2019-12-17 09:25:20,width: 0%;,199.0
用户4807,课程22,2019-12-17 09:25:20,width: 0%;,199.0
用户4807,课程34,2019-12-17 09:25:20,width: 0%;,299.0
用户4807,课程31,2019-12-17 09:25:20,width: 0%;,109.0
用户4807,课程17,2019-12-17 09:25:20,width: 0%;,299.0
用户4807,课程43,2019-09-30 09:53:20,width: 0%;,499.0
用户4807,课程5,2019-09-30 09:54:44,width: 2%;,499.0
用户4807,课程52,2019-03-23 14:58:15,width: 50%;,0.0
用户4807,课程51,2019-03-22 15:19:41,width: 0%;,
用户4807,课程36,2019-09-30 09:55:36,width: 0%;,499.0
用户4807,课程19,2019-09-30 09:57:07,width: 21%;,499.0
用户4808,课程191,2020-03-06 16:50:38,width: 29%;,0.0
用户4808,课程50,2019-03-22 15:19:43,width: 0%;,0.0
用户4809,课程52,2019-03-22 15:23:14,width: 0%;,0.0
用户4810,课程50,2019-03-22 15:23:14,width: 0%;,0.0
用户4811,课程76,2019-03-22 15:25:27,width: 4%;,0.0
用户4812,课程50,2019-03-22 15:24:28,width: 0%;,0.0
用户4813,课程50,2019-03-22 15:24:42,width: 0%;,0.0
用户4814,课程52,2019-03-22 16:39:31,width: 0%;,0.0
用户4814,课程51,2019-03-22 15:27:26,width: 0%;,
用户4814,课程50,2019-03-22 15:26:36,width: 0%;,0.0
用户4815,课程52,2019-03-22 15:55:46,width: 50%;,0.0
用户4815,课程51,2019-03-22 15:26:37,width: 0%;,
用户4815,课程50,2019-03-22 15:51:51,width: 0%;,0.0
用户4816,课程51,2019-03-22 15:30:21,width: 50%;,
用户4817,课程52,2019-03-22 15:29:05,width: 50%;,0.0
用户4818,课程52,2019-03-22 15:28:10,width: 50%;,0.0
用户4818,课程188,2019-03-22 15:28:58,width: 0%;,0.0
用户4819,课程52,2019-03-22 15:31:04,width: 0%;,0.0
用户4820,课程52,2019-03-22 15:31:36,width: 0%;,0.0
用户4821,课程50,2019-03-22 15:33:49,width: 0%;,0.0
用户4822,课程52,2019-03-22 15:43:05,width: 0%;,0.0
用户4822,课程51,2019-03-22 15:39:47,width: 0%;,
用户4822,课程50,2019-03-22 15:34:04,width: 0%;,0.0
用户4823,课程51,2019-03-22 15:34:05,width: 0%;,
用户4823,课程12,2019-10-05 16:29:44,width: 4%;,0.0
用户4824,课程52,2019-03-23 10:26:17,width: 0%;,0.0
用户4824,课程50,2019-03-22 15:34:44,width: 0%;,0.0
用户4825,课程52,2019-03-23 20:11:39,width: 0%;,0.0
用户4825,课程50,2019-03-22 15:35:07,width: 0%;,0.0
用户4826,课程123,2020-04-13 10:37:42,width: 0%;,0.0
用户4826,课程124,2020-04-13 10:36:17,width: 0%;,0.0
用户4826,课程70,2020-04-10 10:16:17,width: 0%;,0.0
用户4826,课程158,2020-04-10 10:16:02,width: 8%;,129.0
用户4826,课程22,2020-04-10 10:13:54,width: 4%;,199.0
用户4826,课程67,2020-04-10 10:13:41,width: 7%;,299.0
用户4826,课程130,2020-04-10 10:11:41,width: 43%;,199.0
用户4826,课程218,2020-04-10 10:11:27,width: 0%;,899.0
用户4826,课程141,2020-04-10 10:11:13,width: 80%;,199.0
用户4826,课程29,2020-04-10 10:11:00,width: 3%;,199.0
用户4826,课程56,2020-04-09 20:11:44,width: 17%;,299.0
用户4826,课程202,2020-04-09 20:11:33,width: 96%;,199.0
用户4826,课程201,2020-04-09 20:11:31,width: 4%;,199.0
用户4826,课程214,2020-04-09 20:10:16,width: 50%;,899.0
用户4826,课程167,2020-04-07 14:02:19,width: 100%;,0.0
用户4826,课程191,2020-04-08 20:09:21,width: 14%;,0.0
用户4826,课程184,2019-10-08 23:20:18,width: 50%;,0.0
用户4826,课程50,2019-03-22 15:35:07,width: 20%;,0.0
用户4826,课程24,2019-10-14 17:16:52,width: 54%;,0.0
用户4826,课程76,2019-10-18 11:30:28,width: 37%;,0.0
用户4826,课程20,2019-10-09 21:18:49,width: 63%;,0.0
用户4826,课程12,2019-10-14 16:46:17,width: 7%;,0.0
用户4827,课程50,2019-03-22 15:35:24,width: 0%;,0.0
用户4828,课程51,2019-03-22 15:40:13,width: 0%;,
用户4828,课程50,2019-03-22 15:36:01,width: 0%;,0.0
用户4829,课程77,2019-12-25 16:16:42,width: 0%;,0.0
用户4829,课程71,2019-05-08 15:06:44,width: 93%;,0.0
用户4829,课程101,2019-05-08 15:06:45,width: 75%;,0.0
用户4829,课程216,2019-04-30 19:51:36,width: 100%;,0.0
用户4829,课程16,2019-04-30 19:51:36,width: 59%;,499.0
用户4829,课程12,2019-04-30 19:51:36,width: 93%;,0.0
用户4829,课程51,2019-03-22 15:40:04,width: 50%;,
用户4830,课程50,2019-03-22 15:40:19,width: 0%;,0.0
用户4831,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户4831,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户4831,课程173,2020-04-20 11:13:00,width: 10%;,3000.0
用户4831,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户4831,课程158,2020-03-12 15:13:58,width: 0%;,129.0
用户4831,课程56,2020-03-12 15:13:16,width: 0%;,299.0
用户4831,课程141,2020-03-12 15:13:15,width: 0%;,199.0
用户4831,课程29,2020-03-12 15:13:14,width: 0%;,199.0
用户4831,课程132,2020-03-12 15:13:12,width: 0%;,199.0
用户4831,课程163,2020-03-12 15:12:38,width: 0%;,129.0
用户4831,课程144,2020-03-12 15:12:39,width: 0%;,129.0
用户4831,课程51,2020-03-12 15:11:59,width: 0%;,
用户4831,课程52,2020-03-12 15:12:00,width: 0%;,0.0
用户4831,课程50,2020-03-12 15:11:59,width: 0%;,0.0
用户4831,课程34,2020-03-12 15:11:42,width: 0%;,299.0
用户4831,课程171,2020-03-12 15:11:08,width: 0%;,299.0
用户4831,课程48,2020-03-12 15:10:58,width: 0%;,299.0
用户4831,课程180,2020-03-12 15:10:40,width: 0%;,0.0
用户4831,课程148,2020-03-12 15:10:20,width: 0%;,129.0
用户4831,课程135,2020-03-12 15:09:51,width: 0%;,199.0
用户4831,课程133,2020-03-12 15:09:35,width: 0%;,199.0
用户4831,课程162,2020-03-12 15:09:25,width: 0%;,129.0
用户4831,课程130,2020-03-12 15:09:26,width: 0%;,199.0
用户4831,课程26,2020-03-12 15:09:13,width: 0%;,319.0
用户4831,课程31,2020-03-12 15:08:58,width: 0%;,109.0
用户4831,课程40,2020-03-12 15:08:30,width: 0%;,499.0
用户4831,课程17,2020-03-12 15:08:18,width: 0%;,299.0
用户4833,课程52,2019-03-22 15:42:30,width: 50%;,0.0
用户4834,课程52,2019-03-25 15:19:28,width: 0%;,0.0
用户4834,课程51,2019-03-25 15:15:11,width: 0%;,
用户4834,课程50,2019-03-22 15:42:30,width: 0%;,0.0
用户4834,课程12,2019-03-25 15:22:25,width: 0%;,0.0
用户4835,课程51,2019-03-22 15:43:23,width: 0%;,
用户4836,课程51,2019-03-22 15:43:38,width: 0%;,
用户4837,课程51,2019-03-22 15:44:38,width: 0%;,
用户4838,课程52,2019-03-22 15:45:38,width: 0%;,0.0
用户4839,课程51,2019-03-22 15:46:24,width: 50%;,
用户4839,课程50,2019-03-24 17:56:55,width: 0%;,0.0
用户4840,课程50,2019-03-22 15:51:22,width: 0%;,0.0
用户4841,课程52,2019-03-22 15:47:01,width: 50%;,0.0
用户4842,课程52,2019-03-22 15:59:50,width: 0%;,0.0
用户4842,课程51,2019-03-22 15:48:17,width: 50%;,
用户4842,课程50,2019-03-22 16:01:20,width: 0%;,0.0
用户4842,课程76,2019-04-11 20:09:42,width: 0%;,0.0
用户4843,课程50,2019-03-22 15:48:01,width: 0%;,0.0
用户4844,课程51,2019-03-22 15:49:03,width: 0%;,
用户4845,课程76,2019-03-22 15:50:43,width: 4%;,0.0
用户4846,课程51,2019-03-22 15:51:32,width: 0%;,
用户4847,课程52,2019-03-22 15:52:42,width: 0%;,0.0
用户4847,课程50,2019-04-02 14:51:57,width: 0%;,0.0
用户4847,课程12,2019-03-25 23:28:49,width: 37%;,0.0
用户4847,课程149,2019-03-30 12:25:09,width: 0%;,0.0
用户4847,课程37,2019-03-30 17:01:53,width: 8%;,0.0
用户4848,课程52,2019-03-22 15:54:23,width: 50%;,0.0
用户4848,课程37,2019-03-25 15:29:07,width: 0%;,0.0
用户4849,课程52,2019-03-22 15:56:22,width: 50%;,0.0
用户4850,课程52,2019-03-22 16:09:56,width: 0%;,0.0
用户4850,课程51,2019-03-22 15:56:06,width: 50%;,
用户4850,课程50,2019-03-22 16:10:36,width: 0%;,0.0
用户4851,课程52,2019-03-22 15:56:35,width: 0%;,0.0
用户4852,课程50,2019-03-22 15:57:15,width: 0%;,0.0
用户4853,课程52,2019-03-22 15:56:51,width: 0%;,0.0
用户4853,课程157,2019-03-22 16:02:51,width: 77%;,99.0
用户4853,课程12,2019-03-26 12:18:10,width: 0%;,0.0
用户4854,课程52,2019-03-22 15:58:07,width: 0%;,0.0
用户4854,课程51,2019-03-22 15:57:48,width: 0%;,
用户4854,课程50,2019-03-22 15:57:38,width: 0%;,0.0
用户4855,课程51,2019-03-22 15:58:19,width: 50%;,
用户4856,课程50,2019-03-22 15:58:48,width: 0%;,0.0
用户4857,课程50,2019-03-22 16:01:54,width: 0%;,0.0
用户4858,课程52,2019-03-24 11:39:58,width: 0%;,0.0
用户4858,课程51,2019-03-24 11:38:31,width: 0%;,
用户4858,课程50,2019-03-22 16:10:13,width: 0%;,0.0
用户4858,课程12,2019-03-24 11:45:37,width: 0%;,0.0
用户4859,课程50,2019-03-22 16:03:31,width: 0%;,0.0
用户4860,课程52,2019-03-22 16:04:24,width: 50%;,0.0
用户4861,课程50,2019-03-22 16:03:35,width: 0%;,0.0
用户4862,课程14,2020-06-12 17:57:39,width: 100%;,600.0
用户4862,课程78,2020-04-26 19:08:17,width: 100%;,0.0
用户4862,课程22,2020-04-26 18:55:06,width: 100%;,199.0
用户4862,课程67,2020-04-26 18:54:52,width: 100%;,299.0
用户4862,课程66,2020-04-26 18:54:50,width: 100%;,109.0
用户4862,课程65,2020-04-26 18:54:48,width: 100%;,299.0
用户4862,课程52,2019-03-22 16:03:34,width: 0%;,0.0
用户4862,课程50,2019-04-02 23:46:13,width: 0%;,0.0
用户4863,课程52,2019-03-22 16:29:33,width: 50%;,0.0
用户4863,课程51,2019-03-22 16:05:46,width: 50%;,
用户4863,课程50,2019-03-22 16:25:30,width: 0%;,0.0
用户4864,课程50,2019-03-22 16:07:08,width: 0%;,0.0
用户4865,课程52,2019-03-22 16:07:37,width: 0%;,0.0
用户4865,课程197,2019-03-22 16:25:31,width: 0%;,0.0
用户4865,课程196,2019-03-22 16:16:10,width: 31%;,0.0
用户4865,课程194,2019-03-22 16:15:43,width: 0%;,0.0
用户4865,课程193,2019-03-22 16:21:14,width: 9%;,0.0
用户4865,课程20,2019-04-01 23:10:00,width: 0%;,0.0
用户4866,课程52,2019-03-22 16:25:32,width: 0%;,0.0
用户4866,课程51,2019-03-22 16:07:37,width: 0%;,
用户4867,课程52,2019-03-22 16:08:39,width: 0%;,0.0
用户4867,课程76,2019-05-16 09:22:31,width: 41%;,0.0
用户4867,课程12,2019-03-22 16:49:06,width: 4%;,0.0
用户4867,课程37,2019-03-22 16:26:05,width: 3%;,0.0
用户4868,课程51,2019-03-22 16:10:25,width: 50%;,
用户4869,课程52,2019-03-22 16:47:02,width: 50%;,0.0
用户4869,课程51,2019-03-22 16:28:38,width: 50%;,
用户4869,课程50,2019-03-22 16:13:14,width: 0%;,0.0
用户4870,课程52,2019-03-22 16:14:44,width: 50%;,0.0
用户4870,课程51,2019-03-22 16:27:24,width: 50%;,
用户4870,课程50,2019-03-22 16:21:27,width: 0%;,0.0
用户4870,课程76,2019-03-22 16:13:38,width: 7%;,0.0
用户4871,课程52,2019-03-22 16:17:08,width: 50%;,0.0
用户4872,课程51,2019-03-22 16:18:04,width: 0%;,
用户4873,课程50,2019-03-22 16:17:45,width: 0%;,0.0
用户4874,课程50,2019-03-22 16:21:05,width: 0%;,0.0
用户4875,课程52,2019-04-06 10:42:36,width: 0%;,0.0
用户4875,课程51,2019-03-22 16:21:51,width: 0%;,
用户4875,课程50,2019-04-06 10:27:18,width: 0%;,0.0
用户4876,课程52,2019-04-10 09:14:29,width: 50%;,0.0
用户4876,课程50,2019-03-22 16:26:07,width: 0%;,0.0
用户4877,课程50,2019-03-22 16:25:42,width: 0%;,0.0
用户4878,课程52,2019-03-22 16:26:24,width: 0%;,0.0
用户4879,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户4879,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户4879,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户4879,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户4879,课程201,2020-04-01 09:39:24,width: 0%;,199.0
用户4879,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户4879,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户4879,课程158,2020-03-12 15:13:58,width: 0%;,129.0
用户4879,课程56,2020-03-12 15:13:16,width: 0%;,299.0
用户4879,课程141,2020-03-12 15:13:15,width: 0%;,199.0
用户4879,课程29,2020-03-12 15:13:14,width: 0%;,199.0
用户4879,课程132,2020-03-12 15:13:12,width: 0%;,199.0
用户4879,课程163,2020-03-12 15:12:38,width: 0%;,129.0
用户4879,课程144,2020-03-12 15:12:39,width: 0%;,129.0
用户4879,课程51,2020-03-12 15:11:59,width: 0%;,
用户4879,课程52,2020-03-12 15:12:00,width: 0%;,0.0
用户4879,课程50,2020-03-12 15:11:59,width: 0%;,0.0
用户4879,课程34,2020-03-12 15:11:42,width: 100%;,299.0
用户4879,课程171,2020-03-12 15:11:08,width: 0%;,299.0
用户4879,课程48,2020-03-12 15:10:58,width: 0%;,299.0
用户4879,课程180,2020-03-12 15:10:40,width: 0%;,0.0
用户4879,课程148,2020-03-12 15:10:20,width: 0%;,129.0
用户4879,课程135,2020-03-12 15:09:51,width: 0%;,199.0
用户4879,课程133,2020-03-12 15:09:35,width: 0%;,199.0
用户4879,课程162,2020-03-12 15:09:25,width: 0%;,129.0
用户4879,课程130,2020-03-12 15:09:26,width: 0%;,199.0
用户4879,课程26,2020-03-12 15:09:13,width: 0%;,319.0
用户4879,课程31,2020-03-12 15:08:58,width: 0%;,109.0
用户4879,课程40,2020-03-12 15:08:30,width: 0%;,499.0
用户4879,课程17,2020-03-12 15:08:18,width: 0%;,299.0
用户4879,课程219,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程218,2020-02-23 17:04:29,width: 0%;,899.0
用户4879,课程214,2020-02-23 17:04:29,width: 0%;,899.0
用户4879,课程216,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程175,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程184,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程210,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程37,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程24,2020-02-23 17:04:29,width: 0%;,0.0
用户4879,课程36,2020-02-22 12:24:33,width: 0%;,499.0
用户4879,课程19,2020-02-22 12:25:02,width: 0%;,499.0
用户4879,课程12,2019-03-23 14:49:28,width: 0%;,0.0
用户4879,课程149,2020-02-29 14:48:01,width: 14%;,0.0
用户4880,课程201,2020-04-01 09:39:24,width: 0%;,199.0
用户4880,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户4880,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户4880,课程52,2020-03-12 09:22:16,width: 50%;,0.0
用户4880,课程191,2020-03-15 10:38:26,width: 0%;,0.0
用户4880,课程158,2020-03-12 09:22:16,width: 0%;,129.0
用户4880,课程141,2020-03-12 09:22:16,width: 0%;,199.0
用户4880,课程29,2020-03-12 09:22:16,width: 0%;,199.0
用户4880,课程171,2020-03-12 09:22:16,width: 0%;,299.0
用户4880,课程34,2020-03-12 09:22:16,width: 0%;,299.0
用户4880,课程174,2019-10-01 17:50:49,width: 0%;,0.0
用户4881,课程51,2019-03-22 16:29:39,width: 0%;,
用户4882,课程51,2019-03-22 16:38:05,width: 0%;,
用户4882,课程50,2019-03-22 16:30:56,width: 0%;,0.0
用户4883,课程201,2020-05-01 10:34:48,width: 0%;,199.0
用户4883,课程203,2020-05-01 10:34:48,width: 0%;,179.0
用户4883,课程52,2020-05-01 10:34:47,width: 100%;,0.0
用户4883,课程158,2020-05-01 10:34:48,width: 0%;,129.0
用户4883,课程141,2020-05-01 10:34:48,width: 0%;,199.0
用户4883,课程29,2020-05-01 10:34:47,width: 0%;,199.0
用户4883,课程171,2020-05-01 10:34:47,width: 0%;,299.0
用户4883,课程34,2020-05-01 10:34:47,width: 0%;,299.0
用户4883,课程76,2019-12-14 22:30:46,width: 4%;,0.0
用户4883,课程188,2019-03-22 17:13:15,width: 0%;,0.0
用户4884,课程15,2020-06-12 11:32:29,width: 100%;,800.0
用户4884,课程131,2020-02-23 22:25:00,width: 0%;,0.0
用户4884,课程202,2020-05-22 14:47:46,width: 0%;,199.0
用户4884,课程141,2020-05-22 14:47:46,width: 0%;,199.0
用户4884,课程56,2020-05-22 14:47:46,width: 0%;,299.0
用户4884,课程134,2020-05-22 14:47:46,width: 0%;,199.0
用户4884,课程171,2020-05-22 14:47:46,width: 23%;,299.0
用户4884,课程48,2020-05-22 14:47:46,width: 100%;,299.0
用户4884,课程21,2019-10-11 14:18:06,width: 23%;,169.0
用户4884,课程51,2019-03-22 16:31:45,width: 0%;,
用户4884,课程32,2019-10-11 14:17:29,width: 19%;,499.0
用户4884,课程12,2019-10-15 09:06:49,width: 100%;,0.0
用户4884,课程143,2019-10-18 14:03:44,width: 39%;,399.0
用户4885,课程51,2019-03-22 16:33:22,width: 50%;,
用户4886,课程52,2019-03-25 18:15:44,width: 0%;,0.0
用户4886,课程51,2019-03-25 18:12:10,width: 0%;,
用户4886,课程50,2019-03-22 16:32:43,width: 0%;,0.0
用户4887,课程51,2019-03-22 16:33:53,width: 0%;,
用户4888,课程50,2019-03-22 16:39:50,width: 0%;,0.0
用户4889,课程52,2019-03-22 16:38:34,width: 0%;,0.0
用户4889,课程174,2019-03-22 16:44:23,width: 0%;,0.0
用户4889,课程188,2019-03-22 16:55:54,width: 0%;,0.0
用户4890,课程76,2019-03-22 16:39:08,width: 4%;,0.0
用户4891,课程50,2019-03-22 16:41:42,width: 0%;,0.0
用户4892,课程52,2019-03-22 16:41:52,width: 0%;,0.0
用户4894,课程52,2019-03-22 16:49:56,width: 0%;,0.0
用户4894,课程51,2019-03-22 16:47:39,width: 0%;,
用户4894,课程50,2019-03-22 16:43:35,width: 0%;,0.0
用户4894,课程193,2019-03-25 10:53:02,width: 0%;,0.0
用户4894,课程20,2019-03-22 17:20:17,width: 0%;,0.0
用户4894,课程12,2019-03-22 16:56:39,width: 0%;,0.0
用户4895,课程52,2019-03-22 16:44:02,width: 50%;,0.0
用户4896,课程52,2019-03-22 16:44:48,width: 0%;,0.0
用户4897,课程76,2019-03-22 16:46:26,width: 4%;,0.0
用户4898,课程52,2019-03-22 16:47:01,width: 0%;,0.0
用户4899,课程52,2019-03-22 16:47:18,width: 0%;,0.0
用户4900,课程50,2019-03-22 16:47:40,width: 0%;,0.0
用户4901,课程50,2019-03-22 16:48:35,width: 0%;,0.0
用户4902,课程158,2020-06-06 10:17:21,width: 0%;,129.0
用户4902,课程49,2020-06-06 10:17:09,width: 0%;,0.0
用户4902,课程56,2020-05-13 09:18:23,width: 0%;,299.0
用户4902,课程171,2020-05-13 09:17:46,width: 0%;,299.0
用户4902,课程48,2020-05-13 09:17:34,width: 11%;,299.0
用户4902,课程26,2020-05-13 09:17:16,width: 0%;,319.0
用户4902,课程109,2020-05-13 09:15:08,width: 14%;,0.0
用户4902,课程117,2020-05-11 08:51:16,width: 0%;,0.0
用户4902,课程66,2020-04-23 15:48:54,width: 8%;,109.0
用户4902,课程65,2020-04-23 15:48:52,width: 6%;,299.0
用户4902,课程143,2020-04-09 11:14:33,width: 0%;,399.0
用户4902,课程94,2020-04-09 11:14:10,width: 5%;,499.0
用户4902,课程201,2020-04-01 09:39:24,width: 4%;,199.0
用户4902,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户4902,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户4902,课程17,2020-03-25 16:05:17,width: 79%;,299.0
用户4902,课程31,2020-03-25 16:05:15,width: 100%;,109.0
用户4902,课程167,2020-03-25 15:51:48,width: 100%;,0.0
用户4902,课程52,2020-03-31 22:36:28,width: 0%;,0.0
用户4902,课程141,2020-03-31 22:36:28,width: 20%;,199.0
用户4902,课程29,2020-03-31 22:36:28,width: 0%;,199.0
用户4902,课程34,2020-03-31 22:36:28,width: 11%;,299.0
用户4903,课程52,2019-03-22 16:52:28,width: 0%;,0.0
用户4903,课程50,2019-03-22 16:53:10,width: 0%;,0.0
用户4903,课程33,2019-09-18 17:50:29,width: 0%;,0.0
用户4903,课程20,2019-09-21 01:16:57,width: 0%;,0.0
用户4903,课程12,2019-03-24 18:44:26,width: 0%;,0.0
用户4904,课程51,2019-03-22 16:55:57,width: 0%;,
用户4904,课程210,2019-03-22 17:18:15,width: 0%;,0.0
用户4905,课程52,2019-03-22 16:56:10,width: 50%;,0.0
用户4905,课程197,2019-03-22 17:15:26,width: 0%;,0.0
用户4905,课程196,2019-03-22 17:19:51,width: 6%;,0.0
用户4905,课程149,2019-03-22 17:11:49,width: 0%;,0.0
用户4906,课程50,2019-03-22 16:59:32,width: 0%;,0.0
用户4907,课程52,2019-03-22 16:59:56,width: 50%;,0.0
用户4908,课程51,2019-03-22 17:01:49,width: 0%;,
用户4908,课程33,2019-04-14 14:18:29,width: 0%;,0.0
用户4909,课程12,2020-03-30 09:13:27,width: 0%;,0.0
用户4909,课程32,2020-03-30 09:12:42,width: 0%;,499.0
用户4909,课程123,2020-03-27 14:48:00,width: 0%;,0.0
用户4909,课程17,2020-03-20 11:57:41,width: 0%;,299.0
用户4909,课程167,2020-03-12 17:32:07,width: 0%;,0.0
用户4909,课程180,2020-02-29 23:22:28,width: 80%;,0.0
用户4909,课程184,2019-10-13 17:45:24,width: 50%;,0.0
用户4909,课程52,2019-03-22 17:20:03,width: 0%;,0.0
用户4909,课程51,2019-03-22 17:09:43,width: 0%;,
用户4909,课程50,2019-03-22 17:05:38,width: 0%;,0.0
用户4909,课程24,2019-10-13 22:39:48,width: 8%;,0.0
用户4909,课程76,2019-03-22 18:45:12,width: 4%;,0.0
用户4909,课程149,2019-03-22 17:26:38,width: 43%;,0.0
用户4910,课程50,2019-03-22 17:10:41,width: 0%;,0.0
用户4911,课程52,2019-03-22 17:15:39,width: 0%;,0.0
用户4913,课程12,2019-04-07 04:57:02,width: 4%;,0.0
用户4914,课程52,2019-03-22 17:20:38,width: 50%;,0.0
用户4914,课程51,2019-03-22 18:31:06,width: 0%;,
用户4914,课程50,2019-03-22 23:34:18,width: 0%;,0.0
用户4915,课程52,2019-03-22 17:19:52,width: 0%;,0.0
用户4916,课程51,2019-03-22 17:23:53,width: 50%;,
用户4917,课程51,2019-03-22 17:30:30,width: 0%;,
用户4917,课程50,2019-03-22 17:23:25,width: 0%;,0.0
用户4918,课程52,2019-03-22 17:23:31,width: 50%;,0.0
用户4919,课程52,2019-03-22 17:27:07,width: 0%;,0.0
用户4920,课程51,2019-03-22 17:30:13,width: 0%;,
用户4921,课程52,2019-03-22 17:30:22,width: 0%;,0.0
用户4922,课程52,2019-03-22 17:43:33,width: 0%;,0.0
用户4922,课程51,2019-03-22 19:06:55,width: 0%;,
用户4922,课程50,2019-03-22 17:30:28,width: 0%;,0.0
用户4923,课程52,2019-03-22 17:31:30,width: 50%;,0.0
用户4924,课程52,2019-03-22 17:31:36,width: 0%;,0.0
用户4925,课程50,2019-03-22 17:33:22,width: 0%;,0.0
用户4926,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户4926,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户4926,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户4926,课程158,2020-03-20 15:38:56,width: 0%;,129.0
用户4926,课程141,2020-03-20 15:38:56,width: 0%;,199.0
用户4926,课程29,2020-03-20 15:38:56,width: 0%;,199.0
用户4926,课程52,2020-03-20 15:38:56,width: 0%;,0.0
用户4926,课程56,2020-03-20 15:38:56,width: 0%;,299.0
用户4926,课程132,2020-03-20 15:38:56,width: 0%;,199.0
用户4926,课程51,2020-03-20 15:38:56,width: 0%;,
用户4926,课程144,2020-03-20 15:38:56,width: 0%;,129.0
用户4926,课程163,2020-03-20 15:38:55,width: 0%;,129.0
用户4926,课程50,2020-03-20 15:38:55,width: 0%;,0.0
用户4926,课程34,2020-03-20 15:38:55,width: 0%;,299.0
用户4926,课程171,2020-03-20 15:38:55,width: 0%;,299.0
用户4926,课程48,2020-03-20 15:38:55,width: 0%;,299.0
用户4926,课程180,2020-03-20 15:38:55,width: 0%;,0.0
用户4926,课程148,2020-03-20 15:38:55,width: 0%;,129.0
用户4926,课程162,2020-03-20 15:38:55,width: 0%;,129.0
用户4926,课程135,2020-03-20 15:38:55,width: 0%;,199.0
用户4926,课程133,2020-03-20 15:38:55,width: 0%;,199.0
用户4926,课程130,2020-03-20 15:38:55,width: 0%;,199.0
用户4926,课程26,2020-03-20 15:38:55,width: 0%;,319.0
用户4926,课程17,2020-03-20 15:38:55,width: 0%;,299.0
用户4926,课程31,2020-03-20 15:38:55,width: 0%;,109.0
用户4926,课程40,2020-03-20 15:38:55,width: 0%;,499.0
用户4926,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户4927,课程52,2019-03-22 17:34:30,width: 0%;,0.0
用户4928,课程52,2019-03-22 17:36:53,width: 50%;,0.0
用户4929,课程51,2019-03-22 17:37:37,width: 50%;,
用户4929,课程50,2019-03-22 17:43:22,width: 0%;,0.0
用户4930,课程52,2019-03-22 17:51:04,width: 0%;,0.0
用户4930,课程51,2019-03-22 17:45:25,width: 0%;,
用户4930,课程50,2019-03-22 17:39:14,width: 0%;,0.0
用户4931,课程52,2019-03-22 17:41:52,width: 0%;,0.0
用户4932,课程51,2019-03-22 17:43:07,width: 0%;,
用户4933,课程52,2019-03-22 17:45:11,width: 0%;,0.0
用户4934,课程50,2020-04-11 21:12:38,width: 20%;,0.0
用户4934,课程144,2020-04-11 21:12:38,width: 0%;,129.0
用户4934,课程163,2020-04-11 21:12:38,width: 0%;,129.0
用户4934,课程171,2020-04-11 21:12:38,width: 0%;,299.0
用户4934,课程48,2020-04-11 21:12:38,width: 0%;,299.0
用户4934,课程52,2019-03-22 17:46:20,width: 0%;,0.0
用户4934,课程193,2019-03-22 17:51:54,width: 0%;,0.0
用户4934,课程33,2019-03-22 17:53:14,width: 0%;,0.0
用户4935,课程52,2019-03-22 17:48:23,width: 0%;,0.0
用户4935,课程51,2019-03-23 14:28:49,width: 0%;,
用户4936,课程50,2019-03-22 17:51:46,width: 0%;,0.0
用户4937,课程52,2019-04-14 10:09:56,width: 0%;,0.0
用户4937,课程51,2019-03-22 17:53:54,width: 0%;,
用户4937,课程12,2019-04-14 11:53:55,width: 0%;,0.0
用户4938,课程52,2019-03-22 17:54:00,width: 0%;,0.0
用户4939,课程52,2019-03-22 17:57:48,width: 50%;,0.0
用户4940,课程52,2019-03-22 18:07:07,width: 0%;,0.0
用户4940,课程51,2019-03-22 18:12:16,width: 0%;,
用户4940,课程50,2019-03-22 18:02:44,width: 0%;,0.0
用户4941,课程51,2019-03-22 18:05:03,width: 0%;,
用户4941,课程50,2019-03-22 18:09:15,width: 0%;,0.0
用户4942,课程52,2019-03-22 18:07:54,width: 0%;,0.0
用户4943,课程51,2019-03-22 18:09:26,width: 50%;,
